player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
ISMCTS,36,11,-11,-5,3,203,30,False
Random2,36,11,58,4,1,4,1,False
Random3,36,11,87,17,0,4,3,False
Random4,36,11,42,17,2,4,2,False
ISMCTS,36,12,-6,5,1,203,30,False
Random2,36,12,58,0,2,4,1,False
Random3,36,12,81,-6,3,4,3,False
Random4,36,12,59,-6,0,4,2,False
ISMCTS,36,13,11,17,0,203,30,False
Random2,36,13,59,1,1,4,1,False
Random3,36,13,78,-3,3,4,3,False
Random4,36,13,60,-3,1,4,2,False
ISMCTS,36,14,11,0,2,203,30,False
Random2,36,14,72,13,0,4,1,False
Random3,36,14,75,-3,3,4,3,False
Random4,36,14,66,-3,1,4,2,False
ISMCTS,36,15,11,0,1,203,30,False
Random2,36,15,69,-3,3,4,1,False
Random3,36,15,94,19,0,4,3,False
Random4,36,15,66,19,1,4,2,False
ISMCTS,36,15,12,1,2,203,31,True
Random2,36,15,60,-9,3,4,1,True
Random3,36,15,114,20,0,4,3,True
Random4,36,15,70,20,1,4,2,True
ISMCTS,37,1,-9,-9,3,204,31,False
Random2,37,1,5,5,1,4,1,False
Random3,37,1,5,5,1,4,3,False
Random4,37,1,15,5,0,4,2,False
ISMCTS,37,2,-9,0,2,205,31,False
Random2,37,2,13,8,0,4,1,False
Random3,37,2,5,0,2,4,3,False
Random4,37,2,23,0,0,4,2,False
ISMCTS,37,3,3,12,1,205,31,False
Random2,37,3,13,0,2,4,1,False
Random3,37,3,-4,-9,3,4,3,False
Random4,37,3,36,-9,0,4,2,False
ISMCTS,37,4,8,5,1,205,31,False
Random2,37,4,14,1,3,4,1,False
Random3,37,4,-1,3,2,4,3,False
Random4,37,4,43,3,0,4,2,False
ISMCTS,37,5,10,2,1,205,31,False
Random2,37,5,14,0,2,4,1,False
Random3,37,5,-1,0,2,4,3,False
Random4,37,5,57,0,0,4,2,False
ISMCTS,37,6,23,13,0,205,31,False
Random2,37,6,14,0,2,4,1,False
Random3,37,6,2,3,1,4,3,False
Random4,37,6,57,3,2,4,2,False
ISMCTS,37,7,23,0,3,206,31,False
Random2,37,7,26,12,0,4,1,False
Random3,37,7,3,1,2,4,3,False
Random4,37,7,60,1,1,4,2,False
ISMCTS,37,8,27,4,1,206,31,False
Random2,37,8,17,-9,3,4,1,False
Random3,37,8,3,0,2,4,3,False
Random4,37,8,81,0,0,4,2,False
ISMCTS,37,9,17,-10,3,207,31,False
Random2,37,9,17,0,2,4,1,False
Random3,37,9,23,20,0,4,3,False
Random4,37,9,87,20,1,4,2,False
ISMCTS,37,10,22,5,1,207,31,False
Random2,37,10,31,14,0,4,1,False
Random3,37,10,27,4,2,4,3,False
Random4,37,10,80,4,3,4,2,False
ISMCTS,37,11,24,2,2,207,31,False
Random2,37,11,36,5,1,4,1,False
Random3,37,11,28,1,3,4,3,False
Random4,37,11,88,1,0,4,2,False
ISMCTS,37,11,24,0,2,208,32,True
Random2,37,11,37,1,1,4,1,True
Random3,37,11,28,0,2,4,3,True
Random4,37,11,103,0,0,4,2,True
ISMCTS,38,1,-10,-10,3,209,32,False
Random2,38,1,4,4,2,4,1,False
Random3,38,1,14,14,0,4,3,False
Random4,38,1,8,14,1,4,2,False
ISMCTS,38,2,-6,4,1,209,32,False
Random2,38,2,-2,-6,3,4,1,False
Random3,38,2,14,0,2,4,3,False
Random4,38,2,26,0,0,4,2,False
ISMCTS,38,3,-6,0,3,210,32,False
Random2,38,3,5,7,0,4,1,False
Random3,38,3,18,4,2,4,3,False
Random4,38,3,31,4,1,4,2,False
ISMCTS,38,4,1,7,0,210,32,False
Random2,38,4,9,4,2,4,1,False
Random3,38,4,23,5,1,4,3,False
Random4,38,4,31,5,3,4,2,False
ISMCTS,38,5,2,1,2,210,32,False
Random2,38,5,11,2,1,4,1,False
Random3,38,5,36,13,0,4,3,False
Random4,38,5,31,13,3,4,2,False
ISMCTS,38,6,3,1,1,210,32,False
Random2,38,6,11,0,2,4,1,False
Random3,38,6,36,0,2,4,3,False
Random4,38,6,46,0,0,4,2,False
ISMCTS,38,7,4,1,1,210,32,False
Random2,38,7,34,23,0,4,1,False
Random3,38,7,28,-8,3,4,3,False
Random4,38,7,46,-8,2,4,2,False
ISMCTS,38,8,-3,-7,3,211,32,False
Random2,38,8,50,16,0,4,1,False
Random3,38,8,28,0,2,4,3,False
Random4,38,8,53,0,1,4,2,False
ISMCTS,38,9,-3,0,2,211,32,False
Random2,38,9,56,6,1,4,1,False
Random3,38,9,47,19,0,4,3,False
Random4,38,9,44,19,3,4,2,False
ISMCTS,38,10,-3,0,2,212,32,False
Random2,38,10,68,12,0,4,1,False
Random3,38,10,51,4,1,4,3,False
Random4,38,10,44,4,2,4,2,False
ISMCTS,38,11,-1,2,2,212,32,False
Random2,38,11,81,13,0,4,1,False
Random3,38,11,49,-2,3,4,3,False
Random4,38,11,47,-2,1,4,2,False
ISMCTS,38,12,12,13,0,212,32,False
Random2,38,12,90,9,1,4,1,False
Random3,38,12,39,-10,3,4,3,False
Random4,38,12,51,-10,2,4,2,False
ISMCTS,38,13,13,1,1,212,32,False
Random2,38,13,90,0,2,4,1,False
Random3,38,13,39,0,2,4,3,False
Random4,38,13,66,0,0,4,2,False
ISMCTS,38,14,25,12,1,212,32,False
Random2,38,14,80,-10,3,4,1,False
Random3,38,14,40,1,2,4,3,False
Random4,38,14,79,1,0,4,2,False
ISMCTS,38,14,26,1,1,212,33,True
Random2,38,14,104,24,0,4,1,True
Random3,38,14,30,-10,3,4,3,True
Random4,38,14,80,-10,1,4,2,True
ISMCTS,39,1,1,1,3,213,33,False
Random2,39,1,4,4,1,4,1,False
Random3,39,1,7,7,0,4,3,False
Random4,39,1,4,7,1,4,2,False
ISMCTS,39,2,1,0,3,214,33,False
Random2,39,2,8,4,2,4,1,False
Random3,39,2,14,7,0,4,3,False
Random4,39,2,9,7,1,4,2,False
ISMCTS,39,3,3,2,1,214,33,False
Random2,39,3,1,-7,3,4,1,False
Random3,39,3,14,0,2,4,3,False
Random4,39,3,30,0,0,4,2,False
ISMCTS,39,4,5,2,2,214,33,False
Random2,39,4,1,0,3,4,1,False
Random3,39,4,18,4,1,4,3,False
Random4,39,4,40,4,0,4,2,False
ISMCTS,39,5,5,0,2,215,33,False
Random2,39,5,8,7,1,4,1,False
Random3,39,5,27,9,0,4,3,False
Random4,39,5,40,9,2,4,2,False
ISMCTS,39,6,-3,-8,3,216,33,False
Random2,39,6,25,17,0,4,1,False
Random3,39,6,32,5,1,4,3,False
Random4,39,6,42,5,2,4,2,False
ISMCTS,39,7,-3,0,2,216,33,False
Random2,39,7,33,8,1,4,1,False
Random3,39,7,45,13,0,4,3,False
Random4,39,7,37,13,3,4,2,False
ISMCTS,39,8,-8,-5,3,217,33,False
Random2,39,8,33,0,2,4,1,False
Random3,39,8,58,13,0,4,3,False
Random4,39,8,45,13,1,4,2,False
ISMCTS,39,9,-2,6,1,217,33,False
Random2,39,9,26,-7,3,4,1,False
Random3,39,9,71,13,0,4,3,False
Random4,39,9,49,13,2,4,2,False
ISMCTS,39,10,3,5,1,217,33,False
Random2,39,10,47,21,0,4,1,False
Random3,39,10,61,-10,3,4,3,False
Random4,39,10,49,-10,2,4,2,False
ISMCTS,39,11,13,10,1,217,33,False
Random2,39,11,61,14,0,4,1,False
Random3,39,11,53,-8,3,4,3,False
Random4,39,11,49,-8,2,4,2,False
ISMCTS,39,12,27,14,0,217,33,False
Random2,39,12,58,-3,3,4,1,False
Random3,39,12,57,4,1,4,3,False
Random4,39,12,50,4,2,4,2,False
ISMCTS,39,13,48,21,0,217,33,False
Random2,39,13,58,0,2,4,1,False
Random3,39,13,47,-10,3,4,3,False
Random4,39,13,55,-10,1,4,2,False
ISMCTS,39,14,43,-5,3,218,33,False
Random2,39,14,78,20,0,4,1,False
Random3,39,14,47,0,2,4,3,False
Random4,39,14,56,0,1,4,2,False
ISMCTS,39,15,60,17,0,218,33,False
Random2,39,15,68,-10,3,4,1,False
Random3,39,15,52,5,1,4,3,False
Random4,39,15,60,5,2,4,2,False
ISMCTS,39,16,57,-3,3,219,33,False
Random2,39,16,68,0,1,4,1,False
Random3,39,16,71,19,0,4,3,False
Random4,39,16,60,19,1,4,2,False
ISMCTS,39,17,48,-9,3,220,33,False
Random2,39,17,74,6,1,4,1,False
Random3,39,17,84,13,0,4,3,False
Random4,39,17,66,13,1,4,2,False
ISMCTS,39,18,48,0,3,221,33,False
Random2,39,18,79,5,1,4,1,False
Random3,39,18,94,10,0,4,3,False
Random4,39,18,67,10,2,4,2,False
ISMCTS,39,19,55,7,0,221,33,False
Random2,39,19,80,1,3,4,1,False
Random3,39,19,98,4,1,4,3,False
Random4,39,19,71,4,1,4,2,False
ISMCTS,39,20,60,5,1,221,33,False
Random2,39,20,93,13,0,4,1,False
Random3,39,20,96,-2,3,4,3,False
Random4,39,20,71,-2,2,4,2,False
ISMCTS,39,20,50,-10,3,222,34,True
Random2,39,20,96,3,2,4,1,True
Random3,39,20,102,6,1,4,3,True
Random4,39,20,88,6,0,4,2,True
ISMCTS,40,1,-6,-6,3,223,34,False
Random2,40,1,0,0,1,4,1,False
Random3,40,1,22,22,0,4,3,False
Random4,40,1,0,22,1,4,2,False
ISMCTS,40,2,-1,5,1,223,34,False
Random2,40,2,-3,-3,3,4,1,False
Random3,40,2,22,0,2,4,3,False
Random4,40,2,14,0,0,4,2,False
ISMCTS,40,3,-1,0,2,223,34,False
Random2,40,3,13,16,0,4,1,False
Random3,40,3,18,-4,3,4,3,False
Random4,40,3,18,-4,1,4,2,False
ISMCTS,40,4,-7,-6,3,224,34,False
Random2,40,4,17,4,2,4,1,False
Random3,40,4,23,5,1,4,3,False
Random4,40,4,31,5,0,4,2,False
ISMCTS,40,5,-7,0,2,224,34,False
Random2,40,5,9,-8,3,4,1,False
Random3,40,5,41,18,0,4,3,False
Random4,40,5,37,18,1,4,2,False
ISMCTS,40,6,-7,0,2,224,34,False
Random2,40,6,30,21,0,4,1,False
Random3,40,6,42,1,1,4,3,False
Random4,40,6,31,1,3,4,2,False
ISMCTS,40,7,19,0,4,224,34,False
Random2,40,7,20,16,3,4,1,False
Random3,40,7,68,0,4,4,3,False
Random4,40,7,57,0,4,4,2,False
ISMCTS,40,8,19,0,3,225,34,False
Random2,40,8,21,1,2,4,1,False
Random3,40,8,73,5,1,4,3,False
Random4,40,8,67,5,0,4,2,False
ISMCTS,40,9,31,12,1,225,34,False
Random2,40,9,34,13,0,4,1,False
Random3,40,9,74,1,2,4,3,False
Random4,40,9,57,1,3,4,2,False
ISMCTS,40,10,26,-5,3,226,34,False
Random2,40,10,48,14,0,4,1,False
Random3,40,10,80,6,1,4,3,False
Random4,40,10,58,6,2,4,2,False
ISMCTS,40,11,26,0,2,226,34,False
Random2,40,11,46,-2,3,4,1,False
Random3,40,11,85,5,1,4,3,False
Random4,40,11,71,5,0,4,2,False
ISMCTS,40,12,27,1,2,227,34,False
Random2,40,12,47,1,2,4,1,False
Random3,40,12,95,10,0,4,3,False
Random4,40,12,75,10,1,4,2,False
ISMCTS,40,12,29,2,2,228,35,True
Random2,40,12,49,2,2,4,1,True
Random3,40,12,104,9,0,4,3,True
Random4,40,12,78,9,1,4,2,True
ISMCTS,41,1,0,0,3,229,35,False
Random2,41,1,5,5,1,4,1,False
Random3,41,1,7,7,0,4,3,False
Random4,41,1,4,7,2,4,2,False
ISMCTS,41,2,-2,-2,3,230,35,False
Random2,41,2,22,17,0,4,1,False
Random3,41,2,8,1,1,4,3,False
Random4,41,2,4,1,2,4,2,False
ISMCTS,41,3,-10,-8,3,231,35,False
Random2,41,3,31,9,1,4,1,False
Random3,41,3,23,15,0,4,3,False
Random4,41,3,4,15,2,4,2,False
ISMCTS,41,4,-9,1,1,231,35,False
Random2,41,4,32,1,1,4,1,False
Random3,41,4,39,16,0,4,3,False
Random4,41,4,2,16,3,4,2,False
ISMCTS,41,5,-8,1,1,231,35,False
Random2,41,5,26,-6,3,4,1,False
Random3,41,5,60,21,0,4,3,False
Random4,41,5,2,21,2,4,2,False
ISMCTS,41,6,2,10,1,231,35,False
Random2,41,6,17,-9,3,4,1,False
Random3,41,6,75,15,0,4,3,False
Random4,41,6,2,15,2,4,2,False
ISMCTS,41,7,-5,-7,3,232,35,False
Random2,41,7,21,4,1,4,1,False
Random3,41,7,79,4,1,4,3,False
Random4,41,7,17,4,0,4,2,False
ISMCTS,41,8,18,23,0,232,35,False
Random2,41,8,21,0,2,4,1,False
Random3,41,8,71,-8,3,4,3,False
Random4,41,8,18,-8,1,4,2,False
ISMCTS,41,9,12,-6,3,233,35,False
Random2,41,9,29,8,1,4,1,False
Random3,41,9,72,1,2,4,3,False
Random4,41,9,31,1,0,4,2,False
ISMCTS,41,10,17,5,1,233,35,False
Random2,41,10,36,7,0,4,1,False
Random3,41,10,72,0,3,4,3,False
Random4,41,10,35,0,2,4,2,False
ISMCTS,41,11,20,3,2,233,35,False
Random2,41,11,41,5,1,4,1,False
Random3,41,11,66,-6,3,4,3,False
Random4,41,11,49,-6,0,4,2,False
ISMCTS,41,12,20,0,2,233,35,False
Random2,41,12,49,8,1,4,1,False
Random3,41,12,82,16,0,4,3,False
Random4,41,12,41,16,3,4,2,False
ISMCTS,41,13,24,4,1,233,35,False
Random2,41,13,42,-7,3,4,1,False
Random3,41,13,82,0,2,4,3,False
Random4,41,13,60,0,0,4,2,False
ISMCTS,41,14,28,4,2,233,35,False
Random2,41,14,33,-9,3,4,1,False
Random3,41,14,88,6,1,4,3,False
Random4,41,14,75,6,0,4,2,False
ISMCTS,41,14,54,0,4,233,36,True
Random2,41,14,59,0,4,4,1,True
Random3,41,14,114,0,4,4,3,True
Random4,41,14,65,0,3,4,2,True
ISMCTS,42,1,0,0,3,234,36,False
Random2,42,1,3,3,2,4,1,False
Random3,42,1,4,4,1,4,3,False
Random4,42,1,9,4,0,4,2,False
ISMCTS,42,2,-10,-10,3,235,36,False
Random2,42,2,4,1,2,4,1,False
Random3,42,2,26,22,0,4,3,False
Random4,42,2,12,22,1,4,2,False
ISMCTS,42,3,-16,-6,3,236,36,False
Random2,42,3,25,21,0,4,1,False
Random3,42,3,27,1,1,4,3,False
Random4,42,3,12,1,2,4,2,False
ISMCTS,42,4,-21,-5,3,237,36,False
Random2,42,4,25,0,2,4,1,False
Random3,42,4,44,17,0,4,3,False
Random4,42,4,16,17,1,4,2,False
ISMCTS,42,5,-14,7,0,237,36,False
Random2,42,5,28,3,2,4,1,False
Random3,42,5,49,5,1,4,3,False
Random4,42,5,17,5,3,4,2,False
ISMCTS,42,6,-10,4,1,237,36,False
Random2,42,6,45,17,0,4,1,False
Random3,42,6,50,1,2,4,3,False
Random4,42,6,11,1,3,4,2,False
ISMCTS,42,7,-9,1,2,237,36,False
Random2,42,7,43,-2,3,4,1,False
Random3,42,7,54,4,1,4,3,False
Random4,42,7,24,4,0,4,2,False
ISMCTS,42,8,-5,4,1,237,36,False
Random2,42,8,36,-7,3,4,1,False
Random3,42,8,54,0,2,4,3,False
Random4,42,8,43,0,0,4,2,False
ISMCTS,42,9,1,6,1,237,36,False
Random2,42,9,36,0,2,4,1,False
Random3,42,9,54,0,2,4,3,False
Random4,42,9,53,0,0,4,2,False
ISMCTS,42,10,1,0,3,238,36,False
Random2,42,10,45,9,0,4,1,False
Random3,42,10,60,6,1,4,3,False
Random4,42,10,54,6,2,4,2,False
ISMCTS,42,11,1,0,2,238,36,False
Random2,42,11,42,-3,3,4,1,False
Random3,42,11,78,18,0,4,3,False
Random4,42,11,55,18,1,4,2,False
ISMCTS,42,12,2,1,2,238,36,False
Random2,42,12,36,-6,3,4,1,False
Random3,42,12,85,7,1,4,3,False
Random4,42,12,69,7,0,4,2,False
ISMCTS,42,13,15,13,0,238,36,False
Random2,42,13,40,4,1,4,1,False
Random3,42,13,80,-5,3,4,3,False
Random4,42,13,73,-5,1,4,2,False
ISMCTS,42,14,22,7,1,238,36,False
Random2,42,14,31,-9,3,4,1,False
Random3,42,14,94,14,0,4,3,False
Random4,42,14,77,14,2,4,2,False
ISMCTS,42,14,15,-7,3,239,37,True
Random2,42,14,31,0,2,4,1,True
Random3,42,14,111,17,0,4,3,True
Random4,42,14,83,17,1,4,2,True
ISMCTS,43,1,1,1,2,239,37,False
Random2,43,1,-10,-10,3,4,1,False
Random3,43,1,21,21,0,4,3,False
Random4,43,1,4,21,1,4,2,False
ISMCTS,43,2,1,0,1,239,37,False
Random2,43,2,15,25,0,4,1,False
Random3,43,2,12,-9,3,4,3,False
Random4,43,2,4,-9,1,4,2,False
ISMCTS,43,3,5,4,1,239,37,False
Random2,43,3,26,11,0,4,1,False
Random3,43,3,12,0,3,4,3,False
Random4,43,3,5,0,2,4,2,False
ISMCTS,43,4,9,4,1,239,37,False
Random2,43,4,26,0,2,4,1,False
Random3,43,4,12,0,2,4,3,False
Random4,43,4,17,0,0,4,2,False
ISMCTS,43,5,15,6,1,239,37,False
Random2,43,5,19,-7,3,4,1,False
Random3,43,5,29,17,0,4,3,False
Random4,43,5,17,17,2,4,2,False
ISMCTS,43,6,19,4,1,239,37,False
Random2,43,6,19,0,3,4,1,False
Random3,43,6,30,1,2,4,3,False
Random4,43,6,28,1,0,4,2,False
ISMCTS,43,7,20,1,3,240,37,False
Random2,43,7,21,2,2,4,1,False
Random3,43,7,40,10,0,4,3,False
Random4,43,7,31,10,1,4,2,False
ISMCTS,43,8,20,0,2,241,37,False
Random2,43,8,26,5,1,4,1,False
Random3,43,8,51,11,0,4,3,False
Random4,43,8,31,11,2,4,2,False
ISMCTS,43,9,42,22,0,241,37,False
Random2,43,9,26,0,2,4,1,False
Random3,43,9,42,-9,3,4,3,False
Random4,43,9,34,-9,1,4,2,False
ISMCTS,43,10,46,4,1,241,37,False
Random2,43,10,33,7,0,4,1,False
Random3,43,10,46,4,1,4,3,False
Random4,43,10,35,4,3,4,2,False
ISMCTS,43,11,46,0,2,242,37,False
Random2,43,11,36,3,1,4,1,False
Random3,43,11,46,0,2,4,3,False
Random4,43,11,48,0,0,4,2,False
ISMCTS,43,12,40,-6,3,243,37,False
Random2,43,12,37,1,1,4,1,False
Random3,43,12,67,21,0,4,3,False
Random4,43,12,48,21,2,4,2,False
ISMCTS,43,13,41,1,1,243,37,False
Random2,43,13,37,0,2,4,1,False
Random3,43,13,89,22,0,4,3,False
Random4,43,13,41,22,3,4,2,False
ISMCTS,43,13,31,-10,3,244,38,True
Random2,43,13,40,3,2,4,1,True
Random3,43,13,102,13,0,4,3,True
Random4,43,13,51,13,1,4,2,True
ISMCTS,44,1,1,1,2,244,38,False
Random2,44,1,19,19,0,4,1,False
Random3,44,1,3,3,1,4,3,False
Random4,44,1,-7,3,3,4,2,False
ISMCTS,44,2,1,0,1,244,38,False
Random2,44,2,19,0,1,4,1,False
Random3,44,2,-1,-4,3,4,3,False
Random4,44,2,13,-4,0,4,2,False
ISMCTS,44,3,1,0,3,245,38,False
Random2,44,3,22,3,2,4,1,False
Random3,44,3,7,8,0,4,3,False
Random4,44,3,18,8,1,4,2,False
ISMCTS,44,4,8,7,1,245,38,False
Random2,44,4,23,1,2,4,1,False
Random3,44,4,7,0,3,4,3,False
Random4,44,4,26,0,0,4,2,False
ISMCTS,44,5,14,6,0,245,38,False
Random2,44,5,28,5,1,4,1,False
Random3,44,5,7,0,3,4,3,False
Random4,44,5,31,0,1,4,2,False
ISMCTS,44,6,4,-10,3,246,38,False
Random2,44,6,36,8,1,4,1,False
Random3,44,6,7,0,2,4,3,False
Random4,44,6,49,0,0,4,2,False
ISMCTS,44,7,-2,-6,3,247,38,False
Random2,44,7,54,18,0,4,1,False
Random3,44,7,7,0,2,4,3,False
Random4,44,7,53,0,1,4,2,False
ISMCTS,44,8,4,6,1,247,38,False
Random2,44,8,47,-7,3,4,1,False
Random3,44,8,10,3,2,4,3,False
Random4,44,8,67,3,0,4,2,False
ISMCTS,44,9,8,4,2,247,38,False
Random2,44,9,54,7,1,4,1,False
Random3,44,9,24,14,0,4,3,False
Random4,44,9,58,14,3,4,2,False
ISMCTS,44,10,26,18,0,247,38,False
Random2,44,10,54,0,2,4,1,False
Random3,44,10,21,-3,3,4,3,False
Random4,44,10,59,-3,1,4,2,False
ISMCTS,44,11,26,0,2,248,38,False
Random2,44,11,65,11,0,4,1,False
Random3,44,11,21,0,2,4,3,False
Random4,44,11,64,0,1,4,2,False
ISMCTS,44,12,26,0,3,249,38,False
Random2,44,12,67,2,2,4,1,False
Random3,44,12,30,9,0,4,3,False
Random4,44,12,69,9,1,4,2,False
ISMCTS,44,13,20,-6,3,250,38,False
Random2,44,13,76,9,1,4,1,False
Random3,44,13,43,13,0,4,3,False
Random4,44,13,69,13,2,4,2,False
ISMCTS,44,14,12,-8,3,251,38,False
Random2,44,14,98,22,0,4,1,False
Random3,44,14,45,2,1,4,3,False
Random4,44,14,69,2,2,4,2,False
ISMCTS,44,14,12,0,1,251,39,True
Random2,44,14,120,22,0,4,1,True
Random3,44,14,45,0,1,4,3,True
Random4,44,14,63,0,3,4,2,True
ISMCTS,45,1,18,18,0,251,39,False
Random2,45,1,8,8,1,4,1,False
Random3,45,1,-10,-10,3,4,3,False
Random4,45,1,0,-10,2,4,2,False
ISMCTS,45,2,18,0,2,251,39,False
Random2,45,2,21,13,0,4,1,False
Random3,45,2,-4,6,1,4,3,False
Random4,45,2,-3,6,3,4,2,False
ISMCTS,45,3,18,0,2,252,39,False
Random2,45,3,24,3,1,4,1,False
Random3,45,3,-4,0,2,4,3,False
Random4,45,3,10,0,0,4,2,False
ISMCTS,45,4,18,0,2,253,39,False
Random2,45,4,24,0,2,4,1,False
Random3,45,4,11,15,0,4,3,False
Random4,45,4,11,15,1,4,2,False
ISMCTS,45,5,20,2,1,253,39,False
Random2,45,5,24,0,3,4,1,False
Random3,45,5,12,1,2,4,3,False
Random4,45,5,24,1,0,4,2,False
ISMCTS,45,6,20,0,2,253,39,False
Random2,45,6,18,-6,3,4,1,False
Random3,45,6,33,21,0,4,3,False
Random4,45,6,25,21,1,4,2,False
ISMCTS,45,7,33,13,0,253,39,False
Random2,45,7,8,-10,3,4,1,False
Random3,45,7,38,5,2,4,3,False
Random4,45,7,33,5,1,4,2,False
ISMCTS,45,8,33,0,2,253,39,False
Random2,45,8,1,-7,3,4,1,False
Random3,45,8,55,17,0,4,3,False
Random4,45,8,39,17,1,4,2,False
ISMCTS,45,9,33,0,2,253,39,False
Random2,45,9,-6,-7,3,4,1,False
Random3,45,9,61,6,1,4,3,False
Random4,45,9,56,6,0,4,2,False
ISMCTS,45,10,26,-7,3,254,39,False
Random2,45,10,14,20,0,4,1,False
Random3,45,10,64,3,1,4,3,False
Random4,45,10,56,3,2,4,2,False
ISMCTS,45,11,41,15,0,254,39,False
Random2,45,11,16,2,2,4,1,False
Random3,45,11,68,4,1,4,3,False
Random4,45,11,51,4,3,4,2,False
ISMCTS,45,12,44,3,1,254,39,False
Random2,45,12,16,0,2,4,1,False
Random3,45,12,64,-4,3,4,3,False
Random4,45,12,68,-4,0,4,2,False
ISMCTS,45,13,48,4,2,254,39,False
Random2,45,13,21,5,1,4,1,False
Random3,45,13,58,-6,3,4,3,False
Random4,45,13,81,-6,0,4,2,False
ISMCTS,45,14,49,1,2,254,39,False
Random2,45,14,28,7,1,4,1,False
Random3,45,14,76,18,0,4,3,False
Random4,45,14,71,18,3,4,2,False
ISMCTS,45,15,57,8,1,254,39,False
Random2,45,15,41,13,0,4,1,False
Random3,45,15,67,-9,3,4,3,False
Random4,45,15,75,-9,2,4,2,False
ISMCTS,45,16,52,-5,3,255,39,False
Random2,45,16,45,4,1,4,1,False
Random3,45,16,68,1,2,4,3,False
Random4,45,16,91,1,0,4,2,False
ISMCTS,45,17,52,0,2,255,39,False
Random2,45,17,65,20,0,4,1,False
Random3,45,17,58,-10,3,4,3,False
Random4,45,17,97,-10,1,4,2,False
ISMCTS,45,18,53,1,1,256,39,False
Random2,45,18,78,13,0,4,1,False
Random3,45,18,59,1,1,4,3,False
Random4,45,18,98,1,1,4,2,False
ISMCTS,45,19,53,0,2,256,39,False
Random2,45,19,75,-3,3,4,1,False
Random3,45,19,77,18,0,4,3,False
Random4,45,19,99,18,1,4,2,False
ISMCTS,45,19,68,15,0,256,40,True
Random2,45,19,82,7,1,4,1,True
Random3,45,19,69,-8,3,4,3,True
Random4,45,19,101,-8,2,4,2,True
ISMCTS,46,1,-7,-7,3,257,40,False
Random2,46,1,3,3,2,4,1,False
Random3,46,1,4,4,1,4,3,False
Random4,46,1,16,4,0,4,2,False
ISMCTS,46,2,-4,3,1,257,40,False
Random2,46,2,3,0,2,4,1,False
Random3,46,2,-1,-5,3,4,3,False
Random4,46,2,34,-5,0,4,2,False
ISMCTS,46,3,-14,-10,3,258,40,False
Random2,46,3,16,13,0,4,1,False
Random3,46,3,-1,0,2,4,3,False
Random4,46,3,47,0,0,4,2,False
ISMCTS,46,4,-12,2,1,258,40,False
Random2,46,4,16,0,2,4,1,False
Random3,46,4,13,14,0,4,3,False
Random4,46,4,47,14,2,4,2,False
ISMCTS,46,5,1,13,0,258,40,False
Random2,46,5,26,10,1,4,1,False
Random3,46,5,6,-7,3,4,3,False
Random4,46,5,47,-7,2,4,2,False
ISMCTS,46,6,3,2,2,258,40,False
Random2,46,6,35,9,0,4,1,False
Random3,46,6,10,4,1,4,3,False
Random4,46,6,48,4,3,4,2,False
ISMCTS,46,7,8,5,0,258,40,False
Random2,46,7,39,4,1,4,1,False
Random3,46,7,14,4,1,4,3,False
Random4,46,7,51,4,3,4,2,False
ISMCTS,46,8,14,6,0,258,40,False
Random2,46,8,45,6,0,4,1,False
Random3,46,8,18,4,2,4,3,False
Random4,46,8,51,4,3,4,2,False
ISMCTS,46,9,14,0,2,258,40,False
Random2,46,9,58,13,0,4,1,False
Random3,46,9,28,10,1,4,3,False
Random4,46,9,44,10,3,4,2,False
ISMCTS,46,10,15,1,1,258,40,False
Random2,46,10,54,-4,3,4,1,False
Random3,46,10,46,18,0,4,3,False
Random4,46,10,45,18,1,4,2,False
ISMCTS,46,11,15,0,2,259,40,False
Random2,46,11,55,1,1,4,1,False
Random3,46,11,46,0,2,4,3,False
Random4,46,11,60,0,0,4,2,False
ISMCTS,46,12,10,-5,3,260,40,False
Random2,46,12,71,16,0,4,1,False
Random3,46,12,47,1,2,4,3,False
Random4,46,12,64,1,1,4,2,False
ISMCTS,46,13,16,6,1,260,40,False
Random2,46,13,62,-9,3,4,1,False
Random3,46,13,64,17,0,4,3,False
Random4,46,13,66,17,2,4,2,False
ISMCTS,46,14,12,-4,3,261,40,False
Random2,46,14,75,13,0,4,1,False
Random3,46,14,66,2,2,4,3,False
Random4,46,14,71,2,1,4,2,False
ISMCTS,46,15,16,4,1,261,40,False
Random2,46,15,77,2,3,4,1,False
Random3,46,15,72,6,0,4,3,False
Random4,46,15,75,6,1,4,2,False
ISMCTS,46,16,17,1,2,261,40,False
Random2,46,16,81,4,1,4,1,False
Random3,46,16,87,15,0,4,3,False
Random4,46,16,71,15,3,4,2,False
ISMCTS,46,17,21,4,1,261,40,False
Random2,46,17,82,1,2,4,1,False
Random3,46,17,88,1,2,4,3,False
Random4,46,17,81,1,0,4,2,False
ISMCTS,46,18,12,-9,3,262,40,False
Random2,46,18,86,4,2,4,1,False
Random3,46,18,93,5,1,4,3,False
Random4,46,18,97,5,0,4,2,False
ISMCTS,46,18,13,1,2,262,41,True
Random2,46,18,94,8,1,4,1,True
Random3,46,18,110,17,0,4,3,True
Random4,46,18,87,17,3,4,2,True
ISMCTS,47,1,0,0,1,262,41,False
Random2,47,1,20,20,0,4,1,False
Random3,47,1,-4,-4,3,4,3,False
Random4,47,1,0,-4,1,4,2,False
