player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
DQN,74,8,97,-2,1,310,2,False
Random3,74,8,17,0,2,0,3,False
Random4,74,8,51,0,4,0,9,False
ISMCTS,74,9,6,-9,1,189,60,False
DQN,74,9,97,0,2,310,2,False
Random3,74,9,20,3,3,0,3,False
Random4,74,9,73,3,4,0,9,False
ISMCTS,74,9,-4,-10,1,189,61,True
DQN,74,9,104,7,3,310,2,True
Random3,74,9,22,2,2,0,3,True
Random4,74,9,90,2,4,0,9,True
ISMCTS,75,1,4,4,3,189,61,False
DQN,75,1,1,1,2,310,2,False
Random3,75,1,-10,-10,1,0,3,False
Random4,75,1,21,-10,4,0,9,False
ISMCTS,75,2,4,0,2,189,61,False
DQN,75,2,-4,-5,1,310,2,False
Random3,75,2,-9,1,3,0,3,False
Random4,75,2,41,1,4,0,9,False
ISMCTS,75,3,-5,-9,1,189,61,False
DQN,75,3,11,15,4,311,2,False
Random3,75,3,-3,6,3,0,3,False
Random4,75,3,45,6,2,0,9,False
ISMCTS,75,4,-4,1,2,189,61,False
DQN,75,4,15,4,3,311,2,False
Random3,75,4,15,18,4,0,3,False
Random4,75,4,38,18,1,0,9,False
ISMCTS,75,5,-1,3,1,189,61,False
DQN,75,5,20,5,4,312,2,False
Random3,75,5,19,4,2,0,3,False
Random4,75,5,42,4,2,0,9,False
ISMCTS,75,6,7,8,4,190,61,False
DQN,75,6,24,4,3,312,2,False
Random3,75,6,20,1,1,0,3,False
Random4,75,6,45,1,2,0,9,False
ISMCTS,75,7,7,0,1,190,61,False
DQN,75,7,24,0,1,312,2,False
Random3,75,7,28,8,3,0,3,False
Random4,75,7,53,8,3,0,9,False
ISMCTS,75,8,11,4,3,190,61,False
DQN,75,8,21,-3,1,312,2,False
Random3,75,8,42,14,4,0,3,False
Random4,75,8,54,14,2,0,9,False
ISMCTS,75,9,6,-5,1,190,61,False
DQN,75,9,34,13,4,313,2,False
Random3,75,9,45,3,2,0,3,False
Random4,75,9,59,3,3,0,9,False
ISMCTS,75,10,2,-4,1,190,61,False
DQN,75,10,34,0,2,313,2,False
Random3,75,10,45,0,2,0,3,False
Random4,75,10,79,0,4,0,9,False
ISMCTS,75,11,8,6,3,190,61,False
DQN,75,11,34,0,1,313,2,False
Random3,75,11,45,0,1,0,3,False
Random4,75,11,89,0,4,0,9,False
ISMCTS,75,12,9,1,2,190,61,False
DQN,75,12,35,1,2,313,2,False
Random3,75,12,59,14,4,0,3,False
Random4,75,12,89,14,1,0,9,False
ISMCTS,75,13,33,24,4,191,61,False
DQN,75,13,26,-9,1,313,2,False
Random3,75,13,59,0,2,0,3,False
Random4,75,13,90,0,3,0,9,False
ISMCTS,75,14,27,-6,1,191,61,False
DQN,75,14,44,18,4,314,2,False
Random3,75,14,63,4,3,0,3,False
Random4,75,14,90,4,2,0,9,False
ISMCTS,75,15,40,13,4,192,61,False
DQN,75,15,44,0,1,314,2,False
Random3,75,15,64,1,2,0,3,False
Random4,75,15,92,1,3,0,9,False
ISMCTS,75,15,40,0,1,192,62,True
DQN,75,15,44,0,1,314,2,True
Random3,75,15,70,6,3,0,3,True
Random4,75,15,102,6,4,0,9,True
ISMCTS,76,1,0,0,1,192,62,False
DQN,76,1,4,4,2,314,2,False
Random3,76,1,8,8,4,0,3,False
Random4,76,1,4,8,2,0,9,False
ISMCTS,76,2,-10,-10,1,192,62,False
DQN,76,2,21,17,4,315,2,False
Random3,76,2,10,2,2,0,3,False
Random4,76,2,11,2,3,0,9,False
ISMCTS,76,3,0,10,4,193,62,False
DQN,76,3,22,1,2,315,2,False
Random3,76,3,15,5,3,0,3,False
Random4,76,3,11,5,1,0,9,False
ISMCTS,76,4,-4,-4,1,193,62,False
DQN,76,4,35,13,4,316,2,False
Random3,76,4,20,5,3,0,3,False
Random4,76,4,13,5,2,0,9,False
ISMCTS,76,5,0,4,3,193,62,False
DQN,76,5,54,19,4,317,2,False
Random3,76,5,13,-7,1,0,3,False
Random4,76,5,13,-7,2,0,9,False
ISMCTS,76,6,-6,-6,1,193,62,False
DQN,76,6,69,15,4,318,2,False
Random3,76,6,17,4,3,0,3,False
Random4,76,6,16,4,2,0,9,False
ISMCTS,76,7,-6,0,2,193,62,False
DQN,76,7,72,3,3,318,2,False
Random3,76,7,37,20,4,0,3,False
Random4,76,7,9,20,1,0,9,False
ISMCTS,76,8,-5,1,2,193,62,False
DQN,76,8,77,5,3,318,2,False
Random3,76,8,34,-3,1,0,3,False
Random4,76,8,22,-3,4,0,9,False
ISMCTS,76,9,-12,-7,1,193,62,False
DQN,76,9,79,2,2,318,2,False
Random3,76,9,47,13,4,0,3,False
Random4,76,9,30,13,3,0,9,False
ISMCTS,76,9,14,0,2,193,63,True
DQN,76,9,105,0,2,318,2,True
Random3,76,9,37,16,5,0,3,True
Random4,76,9,56,16,2,0,9,True
ISMCTS,77,1,0,0,1,193,63,False
DQN,77,1,6,6,3,318,2,False
Random3,77,1,8,8,4,0,3,False
Random4,77,1,2,8,2,0,9,False
ISMCTS,77,2,-10,-10,1,193,63,False
DQN,77,2,25,19,4,319,2,False
Random3,77,2,13,5,3,0,3,False
Random4,77,2,4,5,2,0,9,False
ISMCTS,77,3,5,15,4,194,63,False
DQN,77,3,25,0,1,319,2,False
Random3,77,3,14,1,3,0,3,False
Random4,77,3,4,1,1,0,9,False
ISMCTS,77,4,12,7,4,195,63,False
DQN,77,4,25,0,1,319,2,False
Random3,77,4,20,6,3,0,3,False
Random4,77,4,7,6,2,0,9,False
ISMCTS,77,5,17,5,3,195,63,False
DQN,77,5,25,0,2,319,2,False
Random3,77,5,33,13,4,0,3,False
Random4,77,5,5,13,1,0,9,False
ISMCTS,77,6,17,0,2,195,63,False
DQN,77,6,19,-6,1,319,2,False
Random3,77,6,55,22,4,0,3,False
Random4,77,6,5,22,2,0,9,False
ISMCTS,77,7,17,0,1,195,63,False
DQN,77,7,19,0,1,319,2,False
Random3,77,7,57,2,3,0,3,False
Random4,77,7,19,2,4,0,9,False
ISMCTS,77,8,20,3,3,195,63,False
DQN,77,8,19,0,1,319,2,False
Random3,77,8,70,13,4,0,3,False
Random4,77,8,19,13,1,0,9,False
ISMCTS,77,9,24,4,3,195,63,False
DQN,77,9,31,12,4,320,2,False
Random3,77,9,70,0,1,0,3,False
Random4,77,9,19,0,1,0,9,False
ISMCTS,77,10,34,10,3,195,63,False
DQN,77,10,21,-10,1,320,2,False
Random3,77,10,86,16,4,0,3,False
Random4,77,10,19,16,2,0,9,False
ISMCTS,77,11,37,3,3,195,63,False
DQN,77,11,40,19,4,321,2,False
Random3,77,11,80,-6,1,0,3,False
Random4,77,11,19,-6,2,0,9,False
ISMCTS,77,12,38,1,2,195,63,False
DQN,77,12,40,0,1,321,2,False
Random3,77,12,82,2,3,0,3,False
Random4,77,12,32,2,4,0,9,False
ISMCTS,77,13,29,-9,1,195,63,False
DQN,77,13,40,0,2,321,2,False
Random3,77,13,82,0,2,0,3,False
Random4,77,13,57,0,4,0,9,False
ISMCTS,77,14,19,-10,1,195,63,False
DQN,77,14,40,0,2,321,2,False
Random3,77,14,93,11,3,0,3,False
Random4,77,14,72,11,4,0,9,False
ISMCTS,77,14,19,0,2,195,64,True
DQN,77,14,31,-9,1,321,2,True
Random3,77,14,117,24,4,0,3,True
Random4,77,14,73,24,3,0,9,True
ISMCTS,78,1,0,0,1,195,64,False
DQN,78,1,2,2,3,321,2,False
Random3,78,1,14,14,4,0,3,False
Random4,78,1,0,14,1,0,9,False
ISMCTS,78,2,-6,-6,1,195,64,False
DQN,78,2,4,2,3,321,2,False
Random3,78,2,14,0,2,0,3,False
Random4,78,2,20,0,4,0,9,False
ISMCTS,78,3,-11,-5,1,195,64,False
DQN,78,3,4,0,2,321,2,False
Random3,78,3,34,20,4,0,3,False
Random4,78,3,21,20,3,0,9,False
ISMCTS,78,4,-21,-10,1,195,64,False
DQN,78,4,22,18,4,322,2,False
Random3,78,4,38,4,2,0,3,False
Random4,78,4,25,4,2,0,9,False
ISMCTS,78,5,-21,0,2,195,64,False
DQN,78,5,36,14,4,323,2,False
Random3,78,5,33,-5,1,0,3,False
Random4,78,5,32,-5,3,0,9,False
ISMCTS,78,6,-18,3,3,195,64,False
DQN,78,6,55,19,4,324,2,False
Random3,78,6,33,0,2,0,3,False
Random4,78,6,26,0,1,0,9,False
ISMCTS,78,7,0,18,4,196,64,False
DQN,78,7,49,-6,1,324,2,False
Random3,78,7,34,1,2,0,3,False
Random4,78,7,29,1,3,0,9,False
ISMCTS,78,8,0,0,1,196,64,False
DQN,78,8,49,0,1,324,2,False
Random3,78,8,48,14,4,0,3,False
Random4,78,8,31,14,3,0,9,False
ISMCTS,78,9,16,16,4,197,64,False
DQN,78,9,42,-7,1,324,2,False
Random3,78,9,52,4,3,0,3,False
Random4,78,9,34,4,2,0,9,False
ISMCTS,78,10,26,10,4,198,64,False
DQN,78,10,42,0,1,324,2,False
Random3,78,10,52,0,1,0,3,False
Random4,78,10,40,0,3,0,9,False
ISMCTS,78,11,52,0,2,198,64,False
DQN,78,11,58,-10,1,324,2,False
Random3,78,11,78,0,2,0,3,False
Random4,78,11,40,0,6,0,9,False
ISMCTS,78,12,53,1,2,198,64,False
DQN,78,12,73,15,4,325,2,False
Random3,78,12,75,-3,1,0,3,False
Random4,78,12,43,-3,3,0,9,False
ISMCTS,78,13,47,-6,1,198,64,False
DQN,78,13,95,22,4,326,2,False
Random3,78,13,75,0,2,0,3,False
Random4,78,13,43,0,2,0,9,False
ISMCTS,78,13,60,13,4,199,64,True
DQN,78,13,102,7,3,326,2,True
Random3,78,13,75,0,2,0,3,True
Random4,78,13,39,0,1,0,10,True
ISMCTS,79,1,0,0,2,199,64,False
DQN,79,1,-2,-2,1,326,2,False
Random3,79,1,15,15,4,0,3,False
Random4,79,1,3,15,3,0,10,False
ISMCTS,79,2,1,1,1,199,64,False
DQN,79,2,5,7,4,327,2,False
Random3,79,2,21,6,3,0,3,False
Random4,79,2,5,6,2,0,10,False
ISMCTS,79,3,1,0,1,199,64,False
DQN,79,3,12,7,3,327,2,False
Random3,79,3,29,8,4,0,3,False
Random4,79,3,6,8,2,0,10,False
ISMCTS,79,4,2,1,3,199,64,False
DQN,79,4,12,0,2,327,2,False
Random3,79,4,54,25,4,0,3,False
Random4,79,4,-4,25,1,0,10,False
ISMCTS,79,5,-7,-9,1,199,64,False
DQN,79,5,36,24,4,328,2,False
Random3,79,5,55,1,3,0,3,False
Random4,79,5,-4,1,2,0,10,False
ISMCTS,79,6,-14,-7,1,199,64,False
DQN,79,6,54,18,4,329,2,False
Random3,79,6,59,4,3,0,3,False
Random4,79,6,-3,4,2,0,10,False
ISMCTS,79,7,-7,7,3,199,64,False
DQN,79,7,55,1,2,329,2,False
Random3,79,7,59,0,1,0,3,False
Random4,79,7,5,0,4,0,10,False
ISMCTS,79,8,-6,1,2,199,64,False
DQN,79,8,59,4,3,329,2,False
Random3,79,8,75,16,4,0,3,False
Random4,79,8,0,16,1,0,10,False
ISMCTS,79,9,-2,4,3,199,64,False
DQN,79,9,59,0,1,329,2,False
Random3,79,9,75,0,1,0,3,False
Random4,79,9,12,0,4,0,10,False
ISMCTS,79,10,-2,0,1,199,64,False
DQN,79,10,63,4,2,329,2,False
Random3,79,10,79,4,2,0,3,False
Random4,79,10,20,4,4,0,10,False
ISMCTS,79,11,3,5,3,199,64,False
DQN,79,11,53,-10,1,329,2,False
Random3,79,11,97,18,4,0,3,False
Random4,79,11,23,18,2,0,10,False
ISMCTS,79,12,3,0,1,199,64,False
DQN,79,12,53,0,1,329,2,False
Random3,79,12,97,0,1,0,3,False
Random4,79,12,39,0,4,0,10,False
ISMCTS,79,12,-6,-9,1,199,65,True
DQN,79,12,67,14,4,330,2,True
Random3,79,12,105,8,3,0,3,True
Random4,79,12,42,8,2,0,10,True
ISMCTS,80,1,0,0,1,199,65,False
DQN,80,1,0,0,1,330,2,False
Random3,80,1,16,16,4,0,3,False
Random4,80,1,0,16,1,0,10,False
ISMCTS,80,2,0,0,2,199,65,False
DQN,80,2,25,25,4,331,2,False
Random3,80,2,7,-9,1,0,3,False
Random4,80,2,0,-9,2,0,10,False
ISMCTS,80,3,26,0,2,199,65,False
DQN,80,3,15,16,5,331,2,False
Random3,80,3,33,0,2,0,3,False
Random4,80,3,26,0,2,0,10,False
ISMCTS,80,4,26,0,2,199,65,False
DQN,80,4,19,4,3,331,2,False
Random3,80,4,29,-4,1,0,3,False
Random4,80,4,42,-4,4,0,10,False
ISMCTS,80,5,31,5,3,199,65,False
DQN,80,5,23,4,2,331,2,False
Random3,80,5,35,6,4,0,3,False
Random4,80,5,43,6,1,0,10,False
ISMCTS,80,6,35,4,3,199,65,False
DQN,80,6,24,1,2,331,2,False
Random3,80,6,29,-6,1,0,3,False
Random4,80,6,60,-6,4,0,10,False
ISMCTS,80,7,25,-10,1,199,65,False
DQN,80,7,28,4,2,331,2,False
Random3,80,7,43,14,4,0,3,False
Random4,80,7,68,14,3,0,10,False
ISMCTS,80,8,20,-5,1,199,65,False
DQN,80,8,28,0,2,331,2,False
Random3,80,8,58,15,4,0,3,False
Random4,80,8,74,15,3,0,10,False
ISMCTS,80,9,20,0,2,199,65,False
DQN,80,9,48,20,4,332,2,False
Random3,80,9,49,-9,1,0,3,False
Random4,80,9,79,-9,3,0,10,False
ISMCTS,80,10,24,4,3,199,65,False
DQN,80,10,46,-2,1,332,2,False
Random3,80,10,49,0,2,0,3,False
Random4,80,10,93,0,4,0,10,False
ISMCTS,80,11,29,5,2,199,65,False
DQN,80,11,46,0,1,332,2,False
Random3,80,11,55,6,4,0,3,False
Random4,80,11,98,6,2,0,10,False
ISMCTS,80,11,37,8,4,200,66,True
DQN,80,11,47,1,1,332,2,True
Random3,80,11,56,1,1,0,3,True
Random4,80,11,104,1,3,0,10,True
ISMCTS,81,1,2,2,2,200,66,False
DQN,81,1,5,5,3,332,2,False
Random3,81,1,9,9,4,0,3,False
Random4,81,1,0,9,1,0,10,False
ISMCTS,81,2,2,0,2,200,66,False
DQN,81,2,-2,-7,1,332,2,False
Random3,81,2,32,23,4,0,3,False
Random4,81,2,0,23,2,0,10,False
ISMCTS,81,3,3,1,2,200,66,False
DQN,81,3,11,13,4,333,2,False
Random3,81,3,40,8,3,0,3,False
Random4,81,3,-6,8,1,0,10,False
ISMCTS,81,4,-6,-9,1,200,66,False
DQN,81,4,14,3,2,333,2,False
Random3,81,4,55,15,4,0,3,False
Random4,81,4,1,15,3,0,10,False
ISMCTS,81,5,-4,2,2,200,66,False
DQN,81,5,18,4,3,333,2,False
Random3,81,5,46,-9,1,0,3,False
Random4,81,5,20,-9,4,0,10,False
ISMCTS,81,6,-4,0,2,200,66,False
DQN,81,6,18,0,2,333,2,False
Random3,81,6,71,25,4,0,3,False
Random4,81,6,11,25,1,0,10,False
ISMCTS,81,7,-1,3,2,200,66,False
DQN,81,7,18,0,1,333,2,False
Random3,81,7,81,10,4,0,3,False
Random4,81,7,14,10,2,0,10,False
ISMCTS,81,8,2,3,2,200,66,False
DQN,81,8,20,2,1,333,2,False
Random3,81,8,88,7,4,0,3,False
Random4,81,8,18,7,3,0,10,False
ISMCTS,81,9,3,1,2,200,66,False
DQN,81,9,28,8,4,334,2,False
Random3,81,9,95,7,3,0,3,False
Random4,81,9,18,7,1,0,10,False
ISMCTS,81,10,1,-2,1,200,66,False
DQN,81,10,28,0,2,334,2,False
Random3,81,10,99,4,3,0,3,False
Random4,81,10,32,4,4,0,10,False
ISMCTS,81,11,15,14,4,201,66,False
DQN,81,11,32,4,3,334,2,False
Random3,81,11,97,-2,1,0,3,False
Random4,81,11,32,-2,2,0,10,False
ISMCTS,81,12,17,2,2,201,66,False
DQN,81,12,41,9,4,335,2,False
Random3,81,12,97,0,1,0,3,False
Random4,81,12,37,0,3,0,10,False
ISMCTS,81,12,21,4,3,201,67,True
DQN,81,12,41,0,2,335,2,True
Random3,81,12,118,21,4,0,3,True
Random4,81,12,28,21,1,0,10,True
ISMCTS,82,1,-5,-5,1,201,67,False
DQN,82,1,19,19,4,336,2,False
Random3,82,1,2,2,3,0,3,False
Random4,82,1,0,2,2,0,10,False
ISMCTS,82,2,-15,-10,1,201,67,False
DQN,82,2,23,4,2,336,2,False
Random3,82,2,17,15,4,0,3,False
Random4,82,2,7,15,3,0,10,False
ISMCTS,82,3,-7,8,4,202,67,False
DQN,82,3,27,4,2,336,2,False
Random3,82,3,17,0,1,0,3,False
Random4,82,3,11,0,2,0,10,False
ISMCTS,82,4,-6,1,2,202,67,False
DQN,82,4,30,3,3,336,2,False
Random3,82,4,38,21,4,0,3,False
Random4,82,4,2,21,1,0,10,False
ISMCTS,82,5,-5,1,1,202,67,False
DQN,82,5,34,4,2,336,2,False
Random3,82,5,45,7,4,0,3,False
Random4,82,5,6,7,2,0,10,False
ISMCTS,82,6,-1,4,2,202,67,False
DQN,82,6,38,4,2,336,2,False
Random3,82,6,52,7,4,0,3,False
Random4,82,6,7,7,1,0,10,False
ISMCTS,82,7,-10,-9,1,202,67,False
DQN,82,7,38,0,2,336,2,False
Random3,82,7,68,16,4,0,3,False
Random4,82,7,16,16,3,0,10,False
ISMCTS,82,8,-18,-8,1,202,67,False
DQN,82,8,38,0,2,336,2,False
Random3,82,8,88,20,4,0,3,False
Random4,82,8,20,20,3,0,10,False
ISMCTS,82,9,-15,3,2,202,67,False
DQN,82,9,44,6,3,336,2,False
Random3,82,9,95,7,4,0,3,False
Random4,82,9,20,7,1,0,10,False
ISMCTS,82,9,-10,5,3,202,68,True
DQN,82,9,34,-10,1,336,2,True
Random3,82,9,113,18,4,0,3,True
Random4,82,9,23,18,2,0,10,True
ISMCTS,83,1,1,1,1,202,68,False
DQN,83,1,7,7,4,337,2,False
Random3,83,1,4,4,2,0,3,False
Random4,83,1,4,4,2,0,10,False
ISMCTS,83,2,5,4,3,202,68,False
DQN,83,2,10,3,2,337,2,False
Random3,83,2,-1,-5,1,0,3,False
Random4,83,2,18,-5,4,0,10,False
ISMCTS,83,3,-5,-10,1,202,68,False
DQN,83,3,10,0,2,337,2,False
Random3,83,3,17,18,4,0,3,False
Random4,83,3,26,18,3,0,10,False
ISMCTS,83,4,-5,0,2,202,68,False
DQN,83,4,5,-5,1,337,2,False
Random3,83,4,37,20,4,0,3,False
Random4,83,4,27,20,3,0,10,False
ISMCTS,83,5,0,5,3,202,68,False
DQN,83,5,-5,-10,1,337,2,False
Random3,83,5,54,17,4,0,3,False
Random4,83,5,31,17,2,0,10,False
ISMCTS,83,6,0,0,2,202,68,False
DQN,83,6,-14,-9,1,337,2,False
Random3,83,6,76,22,4,0,3,False
Random4,83,6,34,22,3,0,10,False
ISMCTS,83,7,1,1,3,202,68,False
DQN,83,7,-14,0,1,337,2,False
Random3,83,7,76,0,1,0,3,False
Random4,83,7,49,0,4,0,10,False
ISMCTS,83,8,-2,-3,1,202,68,False
DQN,83,8,-12,2,2,337,2,False
Random3,83,8,80,4,3,0,3,False
Random4,83,8,62,4,4,0,10,False
ISMCTS,83,9,5,7,4,203,68,False
DQN,83,9,-7,5,3,337,2,False
Random3,83,9,84,4,2,0,3,False
Random4,83,9,62,4,1,0,10,False
ISMCTS,83,10,-5,-10,1,203,68,False
DQN,83,10,10,17,4,338,2,False
Random3,83,10,88,4,2,0,3,False
Random4,83,10,67,4,3,0,10,False
ISMCTS,83,11,0,5,3,203,68,False
DQN,83,11,24,14,4,339,2,False
Random3,83,11,81,-7,1,0,3,False
Random4,83,11,71,-7,2,0,10,False
ISMCTS,83,12,8,8,3,203,68,False
DQN,83,12,25,1,2,339,2,False
Random3,83,12,71,-10,1,0,3,False
Random4,83,12,88,-10,4,0,10,False
ISMCTS,83,13,14,6,3,203,68,False
DQN,83,13,40,15,4,340,2,False
Random3,83,13,75,4,2,0,3,False
Random4,83,13,79,4,1,0,10,False
ISMCTS,83,14,11,-3,1,203,68,False
DQN,83,14,44,4,3,340,2,False
Random3,83,14,88,13,4,0,3,False
Random4,83,14,81,13,2,0,10,False
ISMCTS,83,15,17,6,3,203,68,False
DQN,83,15,44,0,1,340,2,False
Random3,83,15,91,3,2,0,3,False
Random4,83,15,88,3,4,0,10,False
ISMCTS,83,16,34,17,4,204,68,False
DQN,83,16,47,3,3,340,2,False
Random3,83,16,91,0,2,0,3,False
Random4,83,16,84,0,1,0,10,False
ISMCTS,83,17,34,0,2,204,68,False
DQN,83,17,72,25,4,341,2,False
Random3,83,17,91,0,2,0,3,False
Random4,83,17,75,0,1,0,10,False
ISMCTS,83,18,34,0,2,204,68,False
DQN,83,18,97,25,4,342,2,False
Random3,83,18,92,1,3,0,3,False
Random4,83,18,65,1,1,0,10,False
ISMCTS,83,18,29,-5,1,204,69,True
DQN,83,18,114,17,4,343,2,True
Random3,83,18,92,0,2,0,3,True
Random4,83,18,69,0,3,0,10,True
ISMCTS,84,1,7,7,4,205,69,False
DQN,84,1,6,6,3,343,2,False
Random3,84,1,0,0,1,0,3,False
Random4,84,1,3,0,2,0,10,False
ISMCTS,84,2,13,6,3,205,69,False
DQN,84,2,16,10,4,344,2,False
Random3,84,2,0,0,1,0,3,False
Random4,84,2,3,0,1,0,10,False
ISMCTS,84,3,13,0,2,205,69,False
DQN,84,3,36,20,4,345,2,False
Random3,84,3,-10,-10,1,0,3,False
Random4,84,3,9,-10,3,0,10,False
ISMCTS,84,4,3,-10,1,205,69,False
DQN,84,4,52,16,4,346,2,False
Random3,84,4,-2,8,3,0,3,False
Random4,84,4,11,8,2,0,10,False
ISMCTS,84,5,6,3,2,205,69,False
DQN,84,5,62,10,3,346,2,False
Random3,84,5,-12,-10,1,0,3,False
Random4,84,5,24,-10,4,0,10,False
ISMCTS,84,6,-4,-10,1,205,69,False
DQN,84,6,62,0,2,346,2,False
Random3,84,6,-10,2,3,0,3,False
Random4,84,6,48,2,4,0,10,False
ISMCTS,84,7,-13,-9,1,205,69,False
DQN,84,7,75,13,4,347,2,False
Random3,84,7,-4,6,2,0,3,False
Random4,84,7,54,6,2,0,10,False
ISMCTS,84,8,-2,11,4,206,69,False
DQN,84,8,76,1,2,347,2,False
Random3,84,8,0,4,3,0,3,False
Random4,84,8,54,4,1,0,10,False
ISMCTS,84,9,0,2,2,206,69,False
DQN,84,9,73,-3,1,347,2,False
Random3,84,9,4,4,3,0,3,False
Random4,84,9,67,4,4,0,10,False
ISMCTS,84,10,0,0,1,206,69,False
DQN,84,10,73,0,1,347,2,False
Random3,84,10,6,2,3,0,3,False
Random4,84,10,81,2,4,0,10,False
ISMCTS,84,11,-10,-10,1,206,69,False
DQN,84,11,95,22,4,348,2,False
Random3,84,11,10,4,3,0,3,False
Random4,84,11,81,4,2,0,10,False
ISMCTS,84,12,-10,0,2,206,69,False
DQN,84,12,99,4,3,348,2,False
Random3,84,12,5,-5,1,0,3,False
Random4,84,12,98,-5,4,0,10,False
ISMCTS,84,12,-10,0,1,206,70,True
DQN,84,12,100,1,2,348,2,True
Random3,84,12,9,4,3,0,3,True
Random4,84,12,109,4,4,0,10,True
ISMCTS,85,1,3,3,2,206,70,False
DQN,85,1,0,0,1,348,2,False
Random3,85,1,10,10,4,0,3,False
Random4,85,1,3,10,2,0,10,False
ISMCTS,85,2,-5,-8,1,206,70,False
DQN,85,2,23,23,4,349,2,False
Random3,85,2,10,0,2,0,3,False
Random4,85,2,4,0,3,0,10,False
ISMCTS,85,3,8,13,4,207,70,False
DQN,85,3,24,1,2,349,2,False
Random3,85,3,14,4,3,0,3,False
Random4,85,3,2,4,1,0,10,False
ISMCTS,85,4,9,1,2,207,70,False
DQN,85,4,25,1,2,349,2,False
Random3,85,4,28,14,4,0,3,False
Random4,85,4,2,14,1,0,10,False
ISMCTS,85,5,9,0,2,207,70,False
DQN,85,5,15,-10,1,349,2,False
Random3,85,5,34,6,3,0,3,False
Random4,85,5,22,6,4,0,10,False
ISMCTS,85,6,10,1,2,207,70,False
DQN,85,6,28,13,4,350,2,False
Random3,85,6,31,-3,1,0,3,False
Random4,85,6,27,-3,3,0,10,False
ISMCTS,85,7,2,-8,1,207,70,False
DQN,85,7,32,4,3,350,2,False
Random3,85,7,49,18,4,0,3,False
Random4,85,7,29,18,2,0,10,False
ISMCTS,85,8,6,4,2,207,70,False
DQN,85,8,32,0,1,350,2,False
Random3,85,8,54,5,3,0,3,False
Random4,85,8,36,5,4,0,10,False
ISMCTS,85,9,14,8,3,208,70,False
DQN,85,9,32,0,1,350,2,False
Random3,85,9,62,8,3,0,3,False
Random4,85,9,36,8,1,0,10,False
ISMCTS,85,10,27,13,4,209,70,False
DQN,85,10,33,1,2,350,2,False
Random3,85,10,61,-1,1,0,3,False
Random4,85,10,39,-1,3,0,10,False
ISMCTS,85,11,27,0,1,209,70,False
DQN,85,11,44,11,4,351,2,False
Random3,85,11,66,5,3,0,3,False
Random4,85,11,39,5,1,0,10,False
ISMCTS,85,12,27,0,2,209,70,False
DQN,85,12,45,1,3,351,2,False
Random3,85,12,61,-5,1,0,3,False
Random4,85,12,59,-5,4,0,10,False
ISMCTS,85,13,18,-9,1,209,70,False
DQN,85,13,50,5,2,351,2,False
Random3,85,13,67,6,3,0,3,False
Random4,85,13,73,6,4,0,10,False
ISMCTS,85,14,31,13,4,210,70,False
DQN,85,14,44,-6,1,351,2,False
Random3,85,14,72,5,3,0,3,False
Random4,85,14,77,5,2,0,10,False
ISMCTS,85,15,31,0,2,210,70,False
DQN,85,15,59,15,4,352,2,False
Random3,85,15,71,-1,1,0,3,False
Random4,85,15,79,-1,3,0,10,False
ISMCTS,85,16,34,3,2,210,70,False
DQN,85,16,65,6,3,352,2,False
Random3,85,16,78,7,4,0,3,False
Random4,85,16,79,7,1,0,10,False
ISMCTS,85,17,38,4,2,210,70,False
DQN,85,17,80,15,4,353,2,False
Random3,85,17,71,-7,1,0,3,False
Random4,85,17,83,-7,2,0,10,False
ISMCTS,85,18,42,4,3,210,70,False
DQN,85,18,82,2,2,353,2,False
Random3,85,18,71,0,1,0,3,False
Random4,85,18,93,0,4,0,10,False
ISMCTS,85,18,46,4,2,210,71,True
DQN,85,18,72,-10,1,353,2,True
Random3,85,18,85,14,4,0,3,True
Random4,85,18,101,14,3,0,10,True
ISMCTS,86,1,-10,-10,1,210,71,False
DQN,86,1,0,0,2,353,2,False
Random3,86,1,8,8,3,0,3,False
Random4,86,1,18,8,4,0,10,False
ISMCTS,86,2,-10,0,2,210,71,False
DQN,86,2,-1,-1,1,353,2,False
Random3,86,2,8,0,2,0,3,False
Random4,86,2,35,0,4,0,10,False
ISMCTS,86,3,-6,4,2,210,71,False
DQN,86,3,6,7,4,354,2,False
Random3,86,3,8,0,1,0,3,False
Random4,86,3,40,0,3,0,10,False
ISMCTS,86,4,-15,-9,1,210,71,False
DQN,86,4,8,2,2,354,2,False
Random3,86,4,23,15,4,0,3,False
Random4,86,4,48,15,3,0,10,False
ISMCTS,86,5,-25,-10,1,210,71,False
DQN,86,5,28,20,4,355,2,False
Random3,86,5,25,2,2,0,3,False
Random4,86,5,52,2,3,0,10,False
ISMCTS,86,6,-25,0,2,210,71,False
DQN,86,6,41,13,4,356,2,False
Random3,86,6,20,-5,1,0,3,False
Random4,86,6,60,-5,3,0,10,False
ISMCTS,86,7,-15,10,4,211,71,False
DQN,86,7,46,5,3,356,2,False
Random3,86,7,21,1,2,0,3,False
Random4,86,7,60,1,1,0,10,False
ISMCTS,86,8,-11,4,3,211,71,False
DQN,86,8,47,1,1,356,2,False
Random3,86,8,22,1,1,0,3,False
Random4,86,8,70,1,4,0,10,False
ISMCTS,86,9,5,16,4,212,71,False
DQN,86,9,52,5,3,356,2,False
Random3,86,9,22,0,2,0,3,False
Random4,86,9,65,0,1,0,10,False
